"","COP","CVX","XOM","XLE","SPY"
"2004-02-02",12.19615650177,18.4170265197754,19.4656620025635,7.57717990875244,75.4582672119141
"2004-02-03",12.106032371521,18.3443870544434,19.3317127227783,7.54776000976562,75.3324966430664
"2004-02-04",12.0030250549316,18.1948051452637,19.3030090332031,7.49427032470703,74.7167434692383
"2004-02-05",12.0067090988159,18.1691703796387,19.3173656463623,7.42740201950073,74.9352188110352
"2004-02-06",12.1446495056152,18.2524967193604,19.3795585632324,7.47822237014771,75.7760848999023
"2004-02-09",12.1704053878784,18.3294219970703,19.6057949066162,7.56915998458862,75.7959747314453
"2004-02-10",12.2917928695679,18.4918327331543,19.7790832519531,7.67079257965088,76.0409622192383
"2004-02-11",12.5676870346069,18.7119140625,20.1786098480225,7.77509880065918,76.8486862182617
"2004-02-12",12.5603313446045,18.6798629760742,20.1737976074219,7.79917669296265,76.5706329345703
"2004-02-13",12.6228637695312,18.6432266235352,20.1737976074219,7.78045225143433,76.226318359375
"2004-02-17",12.7589693069458,18.8156127929688,20.3278312683105,7.84731197357178,76.9148712158203
"2004-02-18",12.6183156967163,18.6647777557373,20.1208457946777,7.76440238952637,76.5772399902344
"2004-02-19",12.6534805297852,18.6561603546143,20.193058013916,7.75638055801392,76.2925109863281
"2004-02-20",12.6090593338013,18.6626243591309,20.2315654754639,7.75370407104492,76.0608215332031
"2004-02-23",12.7423076629639,19.0354022979736,20.4963073730469,7.81522130966187,75.8687896728516
"2004-02-24",12.7571172714233,19.000919342041,20.3663368225098,7.82859373092651,75.7363739013672
"2004-02-25",12.7293558120728,18.9276599884033,20.5300045013428,7.866042137146,76.0541610717773
"2004-02-26",12.7423076629639,18.98583984375,20.3663368225098,7.89278650283813,76.1005249023438
"2004-02-27",12.7460165023804,19.0375595092773,20.2989444732666,7.93023109436035,76.1535186767578
"2004-03-01",13.0661897659302,19.4512729644775,20.4674224853516,8.08267879486084,76.9082641601562
"2004-03-02",12.8700151443481,19.2379493713379,20.2363739013672,8.01314258575439,76.4580764770508
"2004-03-03",12.9051790237427,19.3564586639404,20.1689891815186,8.00244426727295,76.5970916748047
"2004-03-04",12.8737173080444,19.248722076416,20.0967750549316,7.97837448120117,76.7957382202148
"2004-03-05",13.0162210464478,19.4405002593994,20.4529876708984,8.04791450500488,77.0539474487305
"2004-03-08",13.0698938369751,19.5439357757568,20.4866733551025,8.08267879486084,76.1137161254883
"2004-03-09",13.0717449188232,19.3952465057373,20.5925846099854,8.02918815612793,75.8092041015625
"2004-03-10",12.8107957839966,19.1194438934326,20.424108505249,7.89011001586914,74.5379867553711
"2004-03-11",12.5924034118652,18.7315826416016,19.9042415618896,7.71358585357666,73.5713577270508
"2004-03-12",12.7978343963623,19.0591068267822,20.2315654754639,7.82591962814331,74.5379867553711
"2004-03-15",12.684944152832,18.8888683319092,20.1112174987793,7.84196472167969,73.6243133544922
"2004-03-16",12.6886405944824,18.8931865692139,20.2508125305176,7.83929300308228,74.0149536132812
"2004-03-17",12.7515678405762,19.1603717803955,20.3326549530029,7.94895458221436,74.842529296875
"2004-03-18",13.0199251174927,19.3392238616943,20.4385433197021,8.02918815612793,74.8624267578125
"2004-03-19",12.8237466812134,19.005241394043,19.9764366149902,7.86453485488892,73.7894058227539
"2004-03-22",12.760817527771,18.8113079071045,19.7068729400635,7.78933048248291,72.8525848388672
"2004-03-23",12.6701412200928,18.847936630249,19.6202297210693,7.73561239242554,72.7263565063477
"2004-03-24",12.446195602417,18.5053310394287,19.3025321960449,7.57177019119263,72.7861633300781
"2004-03-25",12.2222557067871,18.2467479705811,19.37473487854,7.5422248840332,73.74951171875
"2004-03-26",12.3629179000854,18.3889579772949,19.6106071472168,7.62817239761353,73.7694473266602
"2004-03-29",12.479510307312,18.3975811004639,19.7790832519531,7.66846323013306,74.8059310913086
"2004-03-30",12.8385524749756,18.7638988494873,20.0005016326904,7.80813407897949,75.0584030151367
"2004-03-31",12.919979095459,18.914737701416,20.0197658538818,7.88065481185913,75.1448135375977
"2004-04-01",12.7127017974854,18.9535179138184,19.9860610961914,7.78933048248291,75.596565246582
"2004-04-02",12.7571172714233,18.9686031341553,20.1737976074219,7.82424926757812,76.1679916381836
"2004-04-05",12.8589096069336,19.1905517578125,20.3374652862549,7.86453485488892,76.5865631103516
"2004-04-06",12.8940763473511,19.1883811950684,20.3085784912109,7.86453485488892,76.3407287597656
"2004-04-07",12.955150604248,19.3392238616943,20.1689891815186,7.86453485488892,76.1613082885742
"2004-04-08",13.1624326705933,19.3801708221436,20.4337310791016,7.93437480926514,75.9886093139648
"2004-04-12",13.391918182373,19.7098484039307,20.7514343261719,8.08479309082031,76.2875518798828
"2004-04-13",13.2216577529907,19.55686378479,20.6118316650391,8.0149507522583,75.217887878418
"2004-04-14",13.3363981246948,19.6085720062256,20.8428897857666,8.03106880187988,75.3374404907227
"2004-04-15",13.4567031860352,19.7163066864014,21.0258007049561,8.13850975036621,75.0517883300781
"2004-04-16",13.4714994430542,19.7658786773682,21.1124439239502,8.20297336578369,75.629768371582
"2004-04-19",13.5196199417114,19.7960395812988,21.0498714447021,8.18417072296143,75.629768371582
"2004-04-20",13.1457719802856,19.3974056243896,20.8428897857666,8.01764297485352,74.3607788085938
"2004-04-21",13.0680408477783,19.3650779724121,20.6744060516357,7.99078512191772,74.8590927124023
"2004-04-22",13.2364587783813,19.7809562683105,20.8428897857666,8.14925289154053,75.9088363647461
"2004-04-23",13.2938318252563,19.7572498321533,20.6840381622314,8.08479309082031,75.9819564819336
"2004-04-26",13.4548463821411,19.8779315948486,20.7032947540283,8.13045120239258,75.8756866455078
"2004-04-27",13.6695289611816,20.0158252716064,21.0595016479492,8.29966640472412,75.9421005249023
"2004-04-28",13.6491727828979,19.768030166626,20.7562351226807,8.18148326873779,74.9587326049805
"2004-04-29",13.2031478881836,19.4685134887695,20.4770545959473,7.98540925979614,74.3009719848633
"2004-04-30",13.1957330703735,19.7163066864014,20.4818706512451,8.0149507522583,73.7229385375977
"2004-05-03",13.6769304275513,20.0804767608643,21.0258007049561,8.20028686523438,74.5136184692383
"2004-05-04",13.6787843704224,20.0567646026611,20.9487838745117,8.20565795898438,74.4537963867188
"2004-05-05",13.9193801879883,20.3390483856201,21.1750202178955,8.23251628875732,74.9321594238281
"2004-05-06",13.7898235321045,20.1515769958496,21.0980129241943,8.19223308563232,74.287712097168
"2004-05-07",13.5362758636475,19.748628616333,20.818811416626,7.9934663772583,73.0585632324219
"2004-05-10",13.2845821380615,19.2142448425293,20.241189956665,7.76247215270996,72.3077392578125
"2004-05-11",13.5455360412598,19.5999641418457,20.6384544372559,7.89677047729492,72.9189987182617
"2004-05-12",13.5288763046265,19.7874240875244,20.8322486877441,7.94511651992798,73.3841018676758
"2004-05-13",13.3948373794556,19.7960395812988,20.7014350891113,7.92363262176514,73.0784912109375
"2004-05-14",13.651743888855,19.9727268218994,20.9630451202393,8.01764297485352,73.111701965332
"2004-05-17",13.6908407211304,19.8836860656738,20.8564701080322,8.01764297485352,72.4871597290039
"2004-05-18",13.4395141601562,19.5883045196533,20.6820507049561,7.89945936203003,72.8525848388672
"2004-05-19",13.2645149230957,19.5275001525879,20.6384544372559,7.86453485488892,72.60009765625
"2004-05-20",13.154670715332,19.4384460449219,20.7014350891113,7.85648012161255,72.8326110839844
"2004-05-21",13.1193056106567,19.4623413085938,20.6384544372559,7.81888198852539,72.9588775634766
"2004-05-24",13.5065307617188,19.5839595794678,20.7353515625,7.99615383148193,73.2645034790039
"2004-05-25",13.7317981719971,19.9097557067871,21.2295017242432,8.13045120239258,74.3142700195312
"2004-05-26",13.6610479354858,19.7599029541016,21.0986938476562,8.06330108642578,74.5733947753906
"2004-05-27",13.4916400909424,19.5926609039307,21.0114917755127,7.95048666000366,74.9919738769531
"2004-05-28",13.651743888855,19.6339244842529,20.9533500671387,7.99078512191772,74.9853210449219
"2004-06-01",14.0017499923706,19.8293800354004,21.1713676452637,8.100905418396,74.8856735229492
"2004-06-02",13.903076171875,19.8445892333984,21.2101268768311,8.08479309082031,75.1647186279297
"2004-06-03",13.9421691894531,19.7511978149414,21.0986938476562,8.01226711273193,74.4737014770508
"2004-06-04",13.7653093338013,19.590482711792,21.0114917755127,7.97197818756104,75.0650253295898
"2004-06-07",14.1115808486938,20.016170501709,21.316707611084,8.11971092224121,76.2078399658203
"2004-06-08",13.9179668426514,19.7968158721924,21.2634220123291,8.08479309082031,76.3141326904297
"2004-06-09",13.7950992584229,19.5470409393311,21.0502490997314,8.0203275680542,75.6032257080078
"2004-06-10",13.9719514846802,19.7186164855957,21.3070220947266,8.12239265441895,75.9753036499023
"2004-06-14",13.748556137085,19.5470409393311,21.2440376281738,8.06061553955078,75.2245025634766
"2004-06-15",13.8881778717041,19.6773529052734,21.3554649353027,8.17611217498779,75.7560653686523
"2004-06-16",14.1506824493408,19.9792499542236,21.6703777313232,8.33458518981934,75.7427749633789
"2004-06-17",14.2288656234741,20.1508369445801,21.6897583007812,8.39636421203613,75.629768371582
"2004-06-18",14.2772769927979,20.289831161499,21.7914943695068,8.41901206970215,75.7725067138672
"2004-06-21",14.2679653167725,20.2637710571289,21.6703777313232,8.40014171600342,75.4857559204102
"2004-06-22",14.3684911727905,20.3788814544678,21.7527275085449,8.45676898956299,75.8658676147461
"2004-06-23",14.6384410858154,20.6069278717041,22.0240345001221,8.59969425201416,76.5193786621094
"2004-06-24",14.5397787094116,20.5026798248291,21.9319877624512,8.54846000671387,76.2793197631836
"2004-06-25",14.3703594207764,20.2833156585693,21.4378318786621,8.49991607666016,75.9125366210938
"2004-06-28",14.1599893569946,20.1595115661621,21.5008068084717,8.37856388092041,75.652458190918
"2004-06-29",14.0836515426636,20.2941627502441,21.5928554534912,8.42441082000732,75.9658966064453
"2004-06-30",14.2028007507324,20.4396934509277,21.5153427124023,8.48913097381592,76.3726348876953
"2004-07-01",14.2232837677002,20.3006896972656,21.6025543212891,8.49991607666016,75.3123779296875
"2004-07-02",14.1841917037964,20.2529067993164,21.6655426025391,8.53227710723877,75.2723693847656
"2004-07-06",14.2214193344116,20.2833156585693,21.8496284484863,8.55385112762451,74.612174987793
"2004-07-07",14.403865814209,20.2941627502441,21.9804382324219,8.60508155822754,74.8322906494141
"2004-07-08",14.3461532592773,20.2746238708496,21.9562149047852,8.56194019317627,74.3121719360352
"2004-07-09",14.4001369476318,20.4049434661865,22.0191955566406,8.6104793548584,74.5055236816406
"2004-07-12",14.3126449584961,20.3723678588867,22.014347076416,8.56194019317627,74.5388565063477
"2004-07-13",14.2940340042114,20.4114513397217,21.9029273986816,8.54036617279053,74.5922012329102
"2004-07-14",14.5397787094116,20.5786952972412,22.0240345001221,8.6428394317627,74.3654632568359
"2004-07-15",14.6924324035645,20.587381362915,21.9562149047852,8.69946956634521,73.8853607177734
"2004-07-16",14.8004035949707,20.7198677062988,22.2033042907715,8.80463695526123,73.8253402709961
"2004-07-19",14.7296628952026,20.6699066162109,22.2372093200684,8.774977684021,73.5119476318359
"2004-07-20",14.7594499588013,20.5830326080322,22.2372093200684,8.74801254272461,74.4455108642578
"2004-07-21",14.4615802764893,20.4005947113037,21.8835411071777,8.59160232543945,73.0718078613281
"2004-07-22",14.4857788085938,20.4679279327393,21.9901275634766,8.61856746673584,73.2718276977539
"2004-07-23",14.3666315078735,20.3506507873535,21.9562149047852,8.58620643615723,72.6583786010742
"2004-07-26",14.1730165481567,20.2985134124756,21.961051940918,8.51069927215576,72.5183334350586
"2004-07-27",14.3163661956787,20.3832206726074,21.9998092651367,8.59699630737305,73.1985321044922
"2004-07-28",14.3519439697266,20.4831237792969,22.1935997009277,8.65632247924805,73.4185485839844
"2004-07-29",14.6215257644653,20.7372360229492,22.3001918792725,8.71834659576416,73.7319946289062
"2004-07-30",14.7469654083252,20.7741565704346,22.4309883117676,8.75070858001709,73.9120483398438
"2004-08-02",14.7731781005859,20.9544277191162,22.406774520874,8.73992156982422,74.0653915405273
"2004-08-03",14.7956428527832,21.4279079437256,22.7168312072754,8.84508800506592,73.4919281005859
"2004-08-04",14.3594284057617,20.9804935455322,22.4019355773926,8.64014434814453,73.4852828979492
"2004-08-05",14.2096567153931,20.8067493438721,22.2033042907715,8.51069927215576,72.2849655151367
"2004-08-06",13.8389663696289,20.3767166137695,21.8593158721924,8.3408145904541,71.2513885498047
"2004-08-09",14.058009147644,20.5526275634766,22.07248878479,8.4756441116333,71.3513946533203
"2004-08-10",13.8951301574707,20.4744491577148,21.9416751861572,8.44328594207764,72.271598815918
"2004-08-11",13.7135334014893,20.60475730896,21.995288848877,8.40014171600342,72.1249313354492
"2004-08-12",13.5862321853638,20.4961528778076,21.7174797058105,8.29227161407471,71.3380661010742
"2004-08-13",13.7547273635864,20.7633075714111,21.8929405212402,8.39474487304688,71.4781112670898
"2004-08-16",13.9026193618774,20.9935245513916,21.9757957458496,8.44598388671875,72.2182693481445
"2004-08-17",13.5506582260132,20.6168365478516,21.6200065612793,8.25182151794434,72.6250534057617
"2004-08-18",13.6948118209839,20.6234149932861,21.8393325805664,8.35968685150146,73.3718719482422
"2004-08-19",13.8464555740356,20.3890781402588,21.9757957458496,8.38665103912354,73.1585540771484
"2004-08-20",13.8838996887207,20.6255950927734,22.0537719726562,8.47294998168945,73.6719741821289
"2004-08-23",13.7565937042236,20.3934650421143,21.9270496368408,8.36777973175049,73.4852828979492
"2004-08-24",13.5450372695923,20.4328804016113,21.8588256835938,8.34620666503906,73.5852737426758
"2004-08-25",13.4907484054565,20.5423889160156,22.024543762207,8.40014171600342,74.0854187011719
"2004-08-26",13.6105613708496,20.6978759765625,22.0537719726562,8.45946598052979,74.0854187011719
"2004-08-27",13.7285099029541,20.859935760498,22.1463718414307,8.51340007781982,74.3188095092773
"2004-08-30",13.7004356384277,20.9146823883057,21.995288848877,8.4756441116333,73.7053298950195
"2004-08-31",13.9344549179077,21.3526878356934,22.46803855896,8.61587142944336,74.0920639038086
"2004-09-01",14.1815776824951,21.6089172363281,22.6337604522705,8.76688861846924,74.2321472167969
"2004-09-02",14.2845430374146,21.8366851806641,22.8969402313232,8.83699893951416,75.0723190307617
"2004-09-03",14.2639503479004,21.8498268127441,22.9359302520752,8.85587787628174,74.7655868530273
"2004-09-07",14.2920303344727,21.8826732635498,22.9797954559326,8.84508800506592,75.2590484619141
"2004-09-08",14.3538160324097,21.8563976287842,22.940803527832,8.85317707061768,75.0723190307617
"2004-09-09",14.6065540313721,22.1367149353027,23.1406288146973,8.97992134094238,75.0056457519531
"2004-09-10",14.542896270752,21.9111404418945,23.087007522583,8.93138027191162,75.3924331665039
"2004-09-13",14.5503845214844,22.3119106292725,23.1503677368164,8.99340724945068,75.6391372680664
"2004-09-14",14.6739454269409,22.4345569610596,23.1357517242432,9.03385829925537,75.7925262451172
"2004-09-15",14.640251159668,22.355712890625,23.1162548065186,9.00419330596924,75.2190170288086
"2004-09-16",14.6571006774902,22.3250560760498,23.1747398376465,9.03115844726562,75.4457244873047
"2004-09-17",14.814356803894,22.7499370574951,23.5743846893311,9.18358898162842,75.7665176391602
"2004-09-20",14.8761548995972,22.7893352508545,23.4964122772217,9.18629550933838,75.3111877441406
"2004-09-21",15.3853702545166,23.4419708251953,24.1202564239502,9.41371917724609,75.6393280029297
"2004-09-22",15.2580680847168,23.2755298614502,23.81321144104,9.35415840148926,74.6951293945312
"2004-09-23",15.2037696838379,22.9163551330566,23.2770862579346,9.26751899719238,74.293327331543
"2004-09-24",15.2955026626587,23.1397495269775,23.3112125396729,9.37310981750488,74.634880065918
"2004-09-27",15.1756916046143,23.520809173584,23.3745594024658,9.3676929473877,74.159423828125
"2004-09-28",15.578200340271,23.6828708648682,23.652364730835,9.52743053436279,74.5143203735352
"2004-09-29",15.2711658477783,23.4901447296143,23.4671630859375,9.40018177032471,74.8893127441406
"2004-09-30",15.5108051300049,23.494535446167,23.5548915863037,9.4570369720459,74.8357391357422
"2004-10-01",15.7392024993896,23.6171703338623,23.8278255462646,9.59241104125977,76.101318359375
"2004-10-04",15.8515300750732,23.5908889770508,23.8424491882324,9.58158016204834,76.2285461425781
"2004-10-05",16.2315883636475,23.8493213653564,24.0374050140381,9.68445873260498,76.2687454223633
"2004-10-06",16.634090423584,24.2698059082031,24.3834381103516,9.86314678192139,76.7909851074219
"2004-10-07",16.3139514923096,24.1865730285645,24.2420978546143,9.78734302520752,75.9673767089844
"2004-10-08",16.489933013916,24.2172431945801,24.2908477783203,9.79818153381348,75.3379669189453
"2004-10-11",16.3158340454102,24.0507926940918,24.2664623260498,9.71424293518066,75.6459655761719
"2004-10-12",15.9882049560547,23.858081817627,24.0617694854736,9.60324287414551,75.3513488769531
"2004-10-13",15.5407552719116,23.3499870300293,23.6279964447021,9.40289306640625,74.6884384155273
"2004-10-14",15.5987901687622,23.38503074646,23.740104675293,9.47870063781738,74.0857849121094
"2004-10-15",15.7242345809937,23.3894081115723,23.891185760498,9.51930618286133,74.5009231567383
"2004-10-18",15.3853702545166,23.1747760772705,23.7595844268799,9.39206218719482,74.7821960449219
"2004-10-19",15.3516731262207,23.1047115325928,23.54514503479,9.36498546600342,74.1527481079102
"2004-10-20",15.6437282562256,23.3762702941895,23.8180828094482,9.57075119018555,74.0054397583008
"2004-10-21",15.675555229187,23.38503074646,23.7888412475586,9.6248950958252,74.4875564575195
"2004-10-22",15.8758764266968,23.3631248474121,23.735237121582,9.60594940185547,73.650505065918
"2004-10-25",15.8983459472656,23.4069194793701,23.7888412475586,9.61406707763672,73.5634918212891
"2004-10-26",16.181037902832,23.6302967071533,24.07151222229,9.71965885162354,74.6884384155273
"2004-10-27",15.9908456802368,23.2010726928711,23.8570652008057,9.55179882049561,75.5857009887695
"2004-10-28",15.6255311965942,22.9820652008057,23.6913681030273,9.38393974304199,75.8133697509766
"2004-10-29",15.8759765625,23.2404766082764,23.988655090332,9.51389503479004,75.7999725341797
"2004-11-01",15.8100776672363,23.192310333252,23.7937088012695,9.4570369720459,76.0075988769531
"2004-11-02",15.7102756500244,22.8200016021729,23.603630065918,9.31625461578369,76.0343475341797
"2004-11-03",16.1000633239746,23.288667678833,24.0130271911621,9.50306224822998,76.9918746948242
"2004-11-04",16.4484252929688,23.8186569213867,24.4614219665527,9.61677551269531,78.0431518554688
"2004-11-05",16.6386184692383,23.8843517303467,24.5588798522949,9.67363262176514,78.5320053100586
"2004-11-08",16.3392105102539,23.3718872070312,24.4516696929932,9.51389503479004,78.4181518554688
"2004-11-09",16.2864952087402,23.1134605407715,24.1625556945801,9.42725467681885,78.2641754150391
"2004-11-10",16.4333686828613,23.0608940124512,24.3389644622803,9.5382604598999,78.3244018554688
"2004-11-11",16.3373317718506,23.179162979126,24.3340682983398,9.51930618286133,78.9203643798828
"2004-11-12",16.5501003265381,23.9018669128418,24.7064800262451,9.71965885162354,79.5431213378906
"2004-11-15",16.2883701324463,23.2010726928711,24.2948684692383,9.50848007202148,79.7385482788086
"2004-11-16",16.2186946868896,23.1878280639648,24.2115669250488,9.50848007202148,79.1676788330078
"2004-11-17",16.3297939300537,23.5673789978027,24.5006637573242,9.65738296508789,79.6378173828125
"2004-11-18",16.2431793212891,23.6512279510498,24.5251693725586,9.73320198059082,79.7452392578125
"2004-11-19",16.4634914398193,23.7880363464355,24.6868801116943,9.84962177276611,78.8587875366211
"2004-11-22",16.7346611022949,24.1852397918701,24.9465770721436,10.006646156311,79.2348403930664
"2004-11-23",16.8909492492676,24.0793285369873,25.0886821746826,10.0689191818237,79.3557586669922
"2004-11-24",16.926721572876,24.0881538391113,25.2307910919189,10.1528482437134,79.5438079833984
"2004-11-26",17.0152263641357,24.2029113769531,25.3091945648193,10.1961641311646,79.4833221435547
"2004-11-29",16.9530944824219,24.1234550476074,25.1719913482666,10.1420192718506,79.1206970214844
"2004-11-30",17.1338596343994,24.0969715118408,25.1131763458252,10.1555557250977,79.1744155883789
"2004-12-01",16.8118591308594,23.6026725769043,25.0641841888428,9.91188335418701,80.0743637084961
"2004-12-02",16.1848030090332,23.1613502502441,24.5839672088623,9.64926147460938,80.1415023803711
"2004-12-03",16.2883701324463,23.2098941802979,24.6329746246338,9.74402904510498,80.0877914428711
"2004-12-06",16.3071937561035,23.3069915771484,24.5692672729492,9.74943923950195,80.0609130859375
"2004-12-07",15.958836555481,23.006872177124,24.3536643981934,9.54638290405273,79.3154373168945
"2004-12-08",16.1226654052734,23.2540168762207,24.5104675292969,9.61136627197266,79.7788696289062
"2004-12-09",16.1264247894287,23.2937393188477,24.6574764251709,9.69258499145508,80.0609130859375
"2004-12-10",15.958836555481,23.2143020629883,24.5741786956787,9.6248950958252,80.1415023803711
"2004-12-13",16.1584320068359,23.6777172088623,24.8289756774902,9.79547023773193,80.839973449707
"2004-12-14",16.3166160583496,23.4261379241943,24.8240737915039,9.82525157928467,81.1220550537109
"2004-12-15",16.4841957092285,23.2496032714844,24.7505664825439,9.89834690093994,81.1824722290039
"2004-12-16",16.39381980896,22.9362678527832,24.5496654510498,9.79818153381348,81.1354522705078
"2004-12-17",16.3806324005127,22.8259429931641,24.4026508331299,9.79572772979736,80.5943069458008
"2004-12-20",16.5708312988281,23.1966419219971,25.0200786590576,9.91528987884521,80.6145706176758
"2004-12-21",16.5576477050781,23.2937393188477,25.3287906646729,9.99952030181885,81.2353210449219
"2004-12-22",16.3674564361572,23.0818996429443,25.1327857971191,9.86366081237793,81.4309997558594
"2004-12-23",16.4107685089111,23.2451953887939,25.4659938812256,9.92072677612305,81.4917602539062
"2004-12-27",16.2036361694336,22.9539127349854,24.9318828582764,9.7468204498291,81.3230590820312
"2004-12-28",16.2977828979492,23.1436901092529,25.0151767730713,9.81474781036377,81.7684020996094
"2004-12-29",16.4408874511719,23.3599376678467,25.0543804168701,9.88811588287354,81.8898391723633
"2004-12-30",16.3429756164551,23.1790065765381,25.0053787231445,9.84463787078857,81.7346725463867
"2004-12-31",16.3505058288574,23.17458152771,25.1180896759033,9.86909866333008,81.5592193603516
"2005-01-03",15.8383207321167,22.4640350341797,24.5447692871094,9.50498104095459,81.1746292114258
"2005-01-04",15.734748840332,22.3095645904541,24.3781642913818,9.45606899261475,80.1826705932617
"2005-01-05",15.8515033721924,22.4551963806152,24.2507610321045,9.41531562805176,79.6294021606445
"2005-01-06",16.0812358856201,22.8303413391113,24.5594692230225,9.57834529876709,80.0342330932617
"2005-01-07",15.9795503616333,22.5743675231934,24.3977565765381,9.50226402282715,79.9195404052734
"2005-01-10",16.1245441436768,22.6758804321289,24.4908714294434,9.57291316986084,80.2973937988281
"2005-01-11",16.1188945770264,22.6846981048584,24.4271640777588,9.58650207519531,79.7440872192383
"2005-01-12",16.4333686828613,23.1657581329346,24.7897701263428,9.75496959686279,80.0072326660156
"2005-01-13",16.6838130950928,22.9759769439697,24.7701683044434,9.82018184661865,79.3662414550781
"2005-01-14",16.7628955841064,23.0818996429443,25.0249900817871,9.90713787078857,79.7845993041992
"2005-01-18",16.970027923584,23.4305763244629,25.2356796264648,10.0049591064453,80.6145706176758
"2005-01-19",16.8099765777588,23.2540168762207,25.0151767730713,9.96962928771973,79.7710876464844
"2005-01-20",16.5199890136719,22.931848526001,24.8534717559814,9.86909866333008,79.2852783203125
"2005-01-21",16.4390106201172,22.9406852722168,24.7162742614746,9.89083290100098,78.7994232177734
"2005-01-24",16.6593265533447,23.2010707855225,25.0543804168701,9.97778606414795,78.6442413330078
"2005-01-25",16.7403030395508,23.4084949493408,25.152379989624,10.0185413360596,78.8668823242188
"2005-01-26",17.0397052764893,23.6291618347168,25.3336849212646,10.1163673400879,79.1030883789062
"2005-01-27",17.1357383728027,23.8586559295654,25.3582000732422,10.206036567688,79.2380294799805
"2005-01-28",17.1338596343994,23.7086048126221,25.122974395752,10.0837593078613,79.2380294799805
"2005-01-31",17.4728031158447,24.0087203979492,25.2846870422363,10.2033195495605,79.730583190918
"2005-02-01",17.8155136108398,24.3397216796875,26.1030025482178,10.3772239685059,80.2366561889648
"2005-02-02",17.9040145874023,24.5074195861816,26.4264278411865,10.5212373733521,80.479621887207
"2005-02-03",18.0490226745605,24.8207740783691,26.7155361175537,10.5728635787964,80.2704315185547
"2005-02-04",18.1186943054199,25.0414371490479,27.0928382873535,10.6109066009521,81.1273727416992
"2005-02-07",18.0942096710205,24.8295936584473,27.1467361450195,10.5402641296387,81.0194244384766
"2005-02-08",18.2090740203857,24.9796390533447,27.4668025970459,10.6163415908813,81.1139068603516
"2005-02-09",18.2391986846924,24.7854652404785,27.3486289978027,10.5973196029663,80.5065841674805
"2005-02-10",18.7306804656982,25.3327159881592,27.7425479888916,10.888069152832,80.7967376708984
"2005-02-11",18.7439250946045,25.6681327819824,27.6293067932129,10.9831714630127,81.4917602539062
"2005-02-14",19.1091938018799,25.8236675262451,27.9838466644287,10.9967622756958,81.4309997558594
"2005-02-15",19.1867904663086,25.8503360748291,28.0281715393066,11.0212144851685,81.7346725463867
"2005-02-16",19.7413101196289,26.4413814544678,28.7963237762451,11.3309841156006,81.7886199951172
"2005-02-17",19.6826438903809,26.0458698272705,28.6239852905273,11.1788101196289,81.1273727416992
"2005-02-18",20.1084651947021,26.5435905456543,29.2542686462402,11.4260873794556,81.2353210449219
"2005-02-22",20.0516948699951,26.3702774047852,28.6830787658691,11.3445730209351,80.0274887084961
"2005-02-23",20.2882671356201,26.7346897125244,29.2591857910156,11.4885835647583,80.6010513305664
"2005-02-24",20.8522453308105,27.1790657043457,30.1012134552002,11.7141151428223,81.1341400146484
"2005-02-25",21.2572574615479,27.5257053375244,31.1500625610352,12.002142906189,81.9371109008789
"2005-02-28",20.9866161346436,27.5879058837891,31.1746845245361,11.9151887893677,81.3972778320312
"2005-03-01",20.5342998504639,27.0813064575195,30.5788536071777,11.6842231750488,81.8021621704102
"2005-03-02",20.7235527038574,27.361270904541,30.864465713501,11.8554086685181,81.7616577148438
"2005-03-03",20.9317264556885,27.1923999786377,31.0466556549072,12.0510540008545,81.7953643798828
"2005-03-04",21.2364368438721,27.423490524292,31.3027114868164,12.205940246582,82.8143005371094
"2005-03-07",21.1588439941406,27.2857265472412,31.0220413208008,12.1217079162598,82.8547744750977
"2005-03-08",20.7443771362305,27.330171585083,31.0712833404541,12.1081161499023,82.5443954467773
"2005-03-09",20.1747093200684,26.5569229125977,29.933801651001,11.7738962173462,81.6266937255859
"2005-03-10",19.9778823852539,25.9925479888916,29.7269859313965,11.5347814559937,81.8089065551758
"2005-03-11",19.9835510253906,25.908109664917,30.0618286132812,11.6298732757568,81.2353210449219
"2005-03-14",20.1179275512695,26.1925239562988,30.1750717163086,11.7141151428223,81.7414016723633
"2005-03-15",19.817008972168,25.8503360748291,29.7171363830566,11.5510787963867,81.066650390625
"2005-03-16",20.1576824188232,26.0458698272705,29.6875820159912,11.5891199111938,80.3783874511719
"2005-03-17",20.4339752197266,26.4191589355469,30.2784862518311,11.7901964187622,80.5402984619141
"2005-03-18",20.8654918670654,26.8324413299561,30.8496875762939,11.9357833862305,80.3011932373047
"2005-03-21",20.6478538513184,26.6724700927734,30.6034870147705,11.8321895599365,80.0031356811523
"2005-03-22",20.2560901641846,26.2947311401367,29.9879684448242,11.6904172897339,79.1902542114258
"2005-03-23",19.8908195495605,25.9614391326904,29.5890979766846,11.4668569564819,79.2579345703125
"2005-03-24",19.8321437835693,25.868106842041,29.052375793457,11.4586811065674,79.3527984619141
"2005-03-28",19.9192161560059,25.9036712646484,28.9982204437256,11.4723176956177,79.4679870605469
"2005-03-29",19.6126194000244,25.725902557373,28.6929206848145,11.2869205474854,78.9395904541016
"2005-03-30",19.9532814025879,25.890323638916,29.1705684661865,11.4559516906738,80.0573272705078
"2005-03-31",20.409387588501,25.912561416626,29.3478221893311,11.6876955032349,79.9082946777344
